2024-05-13 00:46:27,261 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:46:27,267 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 00:46:27,275 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:46:27,279 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 00:48:54,758 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 00:48:54,766 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:48:54,768 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 00:48:54,773 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:50:44,882 +0545 [INFO] "POST /e-com/api/products/upload/ HTTP/1.1" 201 461
2024-05-13 00:51:38,203 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:51:38,216 +0545 [INFO] "OPTIONS /account/seller-profile/2/ HTTP/1.1" 200 0
2024-05-13 00:51:38,218 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:51:38,222 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 00:51:38,238 +0545 [INFO] "GET /media/seller/profile_images/e-commerce_RDMS_Diagram.png HTTP/1.1" 200 31349
2024-05-13 00:53:56,784 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:53:56,795 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:53:56,814 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 00:54:03,379 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:54:03,400 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:54:03,404 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 00:54:43,736 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:54:43,781 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:54:43,785 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 00:54:45,420 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 00:54:45,445 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 00:54:45,447 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:54:45,457 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:54:47,487 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 00:54:59,815 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:54:59,836 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:54:59,846 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 00:56:03,769 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 00:56:03,777 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:56:03,782 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 00:56:03,789 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:56:05,777 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 00:56:08,022 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 00:56:08,041 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 00:56:08,047 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 00:56:08,058 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:01:55,521 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 01:01:55,599 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 01:01:55,609 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:01:55,910 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:01:55,990 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:01:56,004 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:01:56,037 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:01:56,097 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:01:56,098 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 01:01:56,118 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:01:56,243 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:01:56,260 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:01:56,274 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 01:02:13,650 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:02:13,660 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:02:13,663 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 01:02:15,166 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:02:15,175 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:02:15,204 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:02:15,206 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:03:01,640 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:03:01,646 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:03:01,652 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 01:03:04,326 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:03:04,333 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:03:04,340 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:03:04,349 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:04:07,637 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:04:07,639 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:04:07,647 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:04:07,648 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:05:27,319 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:05:27,330 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:05:27,333 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:05:27,337 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:05:39,194 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:05:39,199 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:05:39,205 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 01:05:40,751 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:05:40,764 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 01:05:40,770 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 01:05:40,776 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:14:45,793 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:14:45,807 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:14:45,815 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 02:14:47,331 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:14:47,336 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:14:47,340 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:14:47,347 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:14:53,798 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:14:53,822 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:14:53,826 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 02:14:57,721 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:14:57,725 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:14:57,731 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:14:57,737 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:15:26,376 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 02:15:28,267 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:15:28,286 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:15:28,288 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 02:15:29,507 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:15:29,527 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:15:29,531 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:15:29,545 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:15:55,097 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:15:55,101 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:00,459 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:00,460 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:03,913 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:03,917 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:09,465 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:09,469 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:12,899 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:12,902 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:17,461 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:17,466 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:20,334 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:20,342 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:21,892 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:21,894 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:30,919 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:30,929 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:37,906 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:37,912 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:42,924 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:42,927 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:49,462 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:49,467 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:54,886 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:16:54,888 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:57,284 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:16:57,312 +0545 [INFO] "GET /account/seller-profile/2/ HTTP/1.1" 200 184
2024-05-13 02:16:57,312 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:17:03,043 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:17:03,050 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:17:03,051 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:17:03,058 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:17:26,727 +0545 [INFO] "GET /e-com/api/products/public/list/ HTTP/1.1" 200 463
2024-05-13 02:19:38,065 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:19:38,067 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:19:38,072 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:19:38,074 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:20:15,288 +0545 [INFO] "POST /e-com/api/products/upload/ HTTP/1.1" 201 530
2024-05-13 02:20:17,548 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:20:17,555 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:20:17,558 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:20:17,570 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:20:33,025 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:20:36,694 +0545 [INFO] "GET /e-com/api/products/public/list/ HTTP/1.1" 200 994
2024-05-13 02:24:06,279 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:24:06,832 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:24:12,202 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:24:12,501 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:25:39,764 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:25:40,201 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:25:48,651 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:25:48,941 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:25:50,116 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:25:50,398 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:25:55,722 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:25:56,058 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:26:38,752 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:26:39,212 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:26:50,631 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:26:50,980 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:26:58,245 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:26:58,525 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:26:59,702 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:27:00,002 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:27:59,318 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:27:59,720 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:28:01,909 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:28:02,233 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:28:25,133 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:28:25,456 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:28:26,672 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:28:26,971 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:29:09,723 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:29:09,729 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:29:09,749 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:29:09,756 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:29:37,501 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:29:37,508 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:29:37,513 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:29:37,521 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:29:40,845 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:29:40,861 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 875
2024-05-13 02:29:40,861 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:29:40,870 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:30:10,767 +0545 [WARNING] Bad Request: /e-com/api/products/upload/
2024-05-13 02:30:10,767 +0545 [WARNING] "POST /e-com/api/products/upload/ HTTP/1.1" 400 96
2024-05-13 02:30:25,341 +0545 [WARNING] Bad Request: /e-com/api/products/upload/
2024-05-13 02:30:25,342 +0545 [WARNING] "POST /e-com/api/products/upload/ HTTP/1.1" 400 96
2024-05-13 02:33:56,789 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:33:57,240 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:33:58,426 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/masterDummy/models.py changed, reloading.
2024-05-13 02:33:58,734 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:36:44,759 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/account/migrations/__init__.py changed, reloading.
2024-05-13 02:36:45,068 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:37:29,508 +0545 [INFO] /Users/dilli/Desktop/e-com/backend/account/migrations/0001_initial.py changed, reloading.
2024-05-13 02:37:29,887 +0545 [INFO] Watching for file changes with StatReloader
2024-05-13 02:38:18,248 +0545 [INFO] "OPTIONS /account/auth/register/ HTTP/1.1" 200 0
2024-05-13 02:38:18,543 +0545 [INFO] "POST /account/auth/register/ HTTP/1.1" 200 290
2024-05-13 02:38:28,228 +0545 [INFO] "OPTIONS /account/auth/login/ HTTP/1.1" 200 0
2024-05-13 02:38:28,510 +0545 [INFO] "POST /account/auth/login/ HTTP/1.1" 200 483
2024-05-13 02:38:28,543 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:38:28,549 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:38:33,070 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:38:33,077 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:38:33,088 +0545 [INFO] "OPTIONS /account/seller-profile/1/ HTTP/1.1" 200 0
2024-05-13 02:38:33,094 +0545 [INFO] "GET /account/seller-profile/1/ HTTP/1.1" 200 97
2024-05-13 02:38:34,282 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 2
2024-05-13 02:38:34,287 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:38:34,289 +0545 [INFO] "GET /e-com/api/categories/list/ HTTP/1.1" 200 2
2024-05-13 02:38:34,293 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:38:37,762 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:38:37,771 +0545 [INFO] "GET /account/user/details/ HTTP/1.1" 200 290
2024-05-13 02:40:04,515 +0545 [INFO] "OPTIONS /e-com/api/categories/ HTTP/1.1" 200 0
2024-05-13 02:40:04,527 +0545 [INFO] "POST /e-com/api/categories/ HTTP/1.1" 201 160
